provincia,municipio,lat,lon,fecha,tmax,tmin,precip,viento
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-12-11,30.5,18.2,0.0,15.9
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-12-12,33.4,20.8,5.5,15.4
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-12-13,27.4,20.4,3.1,15.5
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-12-14,27.3,17.4,0.0,19.0
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-12-15,26.7,17.0,0.0,15.4
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-12-16,27.4,14.1,0.0,13.3
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-12-17,28.4,18.1,0.0,13.4
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-12-18,30.1,19.8,0.0,12.2
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-12-19,28.1,20.0,3.3,9.6
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-12-20,29.4,20.7,0.8,20.7
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-12-21,24.3,15.0,0.0,16.2
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-12-22,28.3,14.8,0.0,13.1
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-12-23,31.7,17.6,0.8,15.3
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-12-24,25.5,18.7,3.4,16.0
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-12-25,21.3,14.8,0.0,15.9
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-12-26,24.7,13.8,0.0,17.0
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-12-27,27.9,15.8,0.0,13.7
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-12-28,30.5,17.5,0.0,14.0
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-12-29,28.9,18.3,0.0,11.7
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-12-30,31.1,19.4,0.0,15.3
buenos aires,moron,-34.6493861631091,-58.6198317111492,2024-12-31,32.6,20.8,0.0,12.6
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-01-01,27.3,20.6,0.3,19.7
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-01-02,26.3,20.5,4.3,22.5
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-01-03,26.9,20.3,4.1,25.2
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-01-04,28.0,20.8,0.7,19.9
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-01-05,30.0,21.3,0.2,16.4
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-01-06,29.1,23.3,12.5,17.6
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-01-07,28.5,20.2,18.3,14.6
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-01-08,30.0,16.8,0.0,19.0
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-01-09,31.5,19.8,0.0,11.9
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-01-10,28.9,20.2,2.2,22.8
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-01-11,27.3,18.8,0.0,24.5
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-01-12,24.6,17.3,0.0,23.0
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-01-13,31.4,20.0,0.9,18.9
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-01-14,31.2,20.2,1.0,28.2
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-01-15,30.3,17.9,0.0,16.4
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-01-16,26.4,19.1,14.3,23.8
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-01-17,27.2,17.9,0.0,19.4
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-01-18,28.6,20.6,1.1,21.1
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-01-19,29.6,20.8,0.2,23.6
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-01-20,27.0,14.5,0.0,24.5
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-01-21,26.2,17.5,0.0,23.6
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-01-22,27.4,17.8,0.0,22.4
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-01-23,27.9,18.9,0.0,22.1
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-01-24,28.4,19.4,0.0,20.0
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-01-25,30.4,20.2,0.0,20.2
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-01-26,30.2,20.6,0.0,19.1
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-01-27,29.9,20.3,0.0,24.2
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-01-28,29.3,20.8,0.0,23.9
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-01-29,30.7,22.5,0.0,18.7
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-01-30,33.4,21.2,0.0,13.1
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-01-31,34.1,23.5,0.2,16.2
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-02-01,37.1,24.6,0.0,19.1
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-02-02,36.1,25.7,0.0,21.3
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-02-03,37.1,24.9,2.2,28.2
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-02-04,28.1,19.1,0.0,30.0
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-02-05,32.1,21.6,0.0,22.9
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-02-06,35.6,25.4,14.7,28.3
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-02-07,30.8,25.5,10.5,19.1
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-02-08,32.5,25.1,0.3,30.8
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-02-09,31.8,24.0,11.8,23.0
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-02-10,31.0,23.4,30.5,22.5
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-02-11,33.2,21.0,0.0,13.9
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-02-12,27.6,17.3,26.6,30.7
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-02-13,22.4,12.9,0.0,22.2
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-02-14,22.9,16.0,0.0,20.9
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-02-15,26.6,18.5,0.0,20.8
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-02-16,27.4,19.8,0.0,21.6
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-02-17,28.4,21.0,0.1,18.9
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-02-18,28.7,22.3,2.7,14.1
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-02-19,30.6,18.8,0.0,19.9
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-02-20,29.8,21.0,0.3,19.2
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-02-21,30.4,22.3,0.1,18.8
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-02-22,30.9,23.0,0.3,18.3
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-02-23,28.5,22.2,0.1,17.9
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-02-24,26.2,19.3,0.4,27.7
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-02-25,26.2,20.2,0.3,29.0
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-02-26,25.5,20.6,19.8,25.0
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-02-27,27.3,20.0,1.0,15.5
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-02-28,29.8,19.7,0.0,11.5
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-02-29,28.8,20.2,4.2,23.1
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-03-01,27.6,20.4,1.3,20.2
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-03-02,28.3,21.7,11.7,26.5
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-03-03,23.5,14.6,0.0,32.4
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-03-04,25.2,12.7,0.0,14.2
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-03-05,22.6,13.2,0.0,18.4
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-03-06,24.6,13.4,0.0,16.5
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-03-07,28.7,17.0,0.0,18.4
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-03-08,27.3,20.1,1.3,19.9
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-03-09,29.3,21.0,10.8,19.9
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-03-10,28.6,18.4,0.0,21.5
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-03-11,26.3,21.2,39.8,34.2
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-03-12,26.5,21.9,23.8,28.7
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-03-13,26.6,21.5,92.6,14.9
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-03-14,27.0,20.4,58.3,9.8
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-03-15,26.6,19.7,1.2,16.3
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-03-16,28.1,21.2,4.7,11.3
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-03-17,26.2,18.8,0.0,24.5
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-03-18,28.8,21.3,11.8,17.0
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-03-19,27.2,21.4,2.9,18.7
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-03-20,24.4,19.6,135.3,34.9
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-03-21,20.2,12.3,0.1,25.2
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-03-22,20.8,10.3,0.0,13.8
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-03-23,23.2,15.6,0.0,21.5
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-03-24,27.4,16.1,0.0,13.0
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-03-25,25.2,16.7,0.0,16.5
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-03-26,23.5,16.4,0.0,13.4
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-03-27,26.5,16.8,0.0,12.3
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-03-28,26.4,17.8,0.0,14.2
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-03-29,26.9,17.1,0.0,12.3
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-03-30,30.3,18.1,1.5,21.3
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-03-31,22.7,16.5,2.2,26.9
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-04-01,20.6,15.0,0.0,21.0
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-04-02,21.6,11.4,0.3,17.6
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-04-03,19.2,14.6,17.4,19.4
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-04-04,22.9,12.9,0.0,11.4
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-04-05,25.8,12.0,0.0,12.0
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-04-06,24.7,14.0,0.0,19.9
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-04-07,23.4,13.6,0.0,11.2
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-04-08,23.5,15.0,0.1,16.0
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-04-09,26.1,14.3,0.1,22.2
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-04-10,18.2,13.8,0.0,23.4
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-04-11,18.1,10.4,0.0,22.8
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-04-12,20.0,13.0,1.4,26.8
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-04-13,19.8,16.9,17.1,36.2
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-04-14,23.4,18.9,9.6,24.6
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-04-15,23.8,19.9,15.2,30.3
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-04-16,19.2,14.3,0.6,27.8
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-04-17,22.3,12.6,0.0,30.1
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-04-18,21.9,9.4,0.0,15.4
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-04-19,25.2,15.2,0.0,20.4
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-04-20,25.1,15.8,0.0,14.5
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-04-21,22.8,16.7,6.7,29.5
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-04-22,20.9,17.2,5.9,36.4
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-04-23,20.5,13.0,0.3,23.4
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-04-24,18.0,7.5,0.0,13.0
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-04-25,17.1,13.6,24.2,22.0
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-04-26,19.9,15.1,40.7,20.8
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-04-27,18.1,8.8,0.0,21.7
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-04-28,19.3,5.4,0.0,12.1
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-04-29,19.2,11.4,0.8,22.6
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-04-30,20.3,14.1,0.6,23.7
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-05-01,17.5,10.8,0.0,23.2
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-05-02,14.4,5.7,1.3,20.6
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-05-03,15.5,2.8,0.0,12.0
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-05-04,19.6,7.1,0.0,15.6
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-05-05,21.4,15.5,2.0,11.7
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-05-06,22.8,16.3,0.2,18.0
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-05-07,21.1,16.0,3.1,15.5
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-05-08,17.7,8.9,0.2,33.9
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-05-09,15.9,4.7,0.0,13.2
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-05-10,16.2,7.3,0.0,11.7
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-05-11,17.2,8.7,0.0,22.7
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-05-12,11.9,8.0,4.2,25.1
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-05-13,13.0,3.7,0.0,20.9
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-05-14,12.6,2.9,0.0,19.7
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-05-15,15.3,3.7,0.0,17.3
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-05-16,16.1,5.7,0.0,14.6
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-05-17,14.3,5.0,0.0,18.5
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-05-18,13.0,3.9,0.0,10.6
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-05-19,12.9,3.7,0.0,8.9
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-05-20,15.0,5.4,0.0,21.3
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-05-21,14.5,7.7,0.0,14.2
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-05-22,15.3,7.7,0.0,18.4
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-05-23,14.9,9.1,0.3,23.1
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-05-24,11.3,4.8,0.0,25.1
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-05-25,11.1,1.3,0.0,15.8
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-05-26,11.6,2.4,0.1,17.6
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-05-27,10.0,6.0,1.0,21.5
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-05-28,14.0,5.9,0.0,19.1
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-05-29,15.8,7.0,0.0,26.1
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-05-30,16.8,9.6,0.7,10.2
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-05-31,16.3,9.5,0.0,15.1
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-06-01,20.5,11.8,0.1,16.5
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-06-02,12.4,7.8,1.4,20.8
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-06-03,11.6,4.0,0.0,16.4
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-06-04,12.5,5.3,0.0,19.4
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-06-05,16.3,11.2,6.1,14.8
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-06-06,19.4,8.7,0.0,9.4
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-06-07,18.7,13.0,0.9,19.0
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-06-08,24.2,18.0,0.0,21.4
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-06-09,25.5,16.2,0.0,27.1
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-06-10,18.8,10.3,0.0,17.7
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-06-11,17.5,11.4,0.1,18.4
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-06-12,21.5,16.1,0.4,19.2
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-06-13,26.8,20.8,0.0,31.1
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-06-14,22.3,13.4,10.9,20.5
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-06-15,18.8,9.0,0.0,12.4
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-06-16,15.7,8.8,0.0,15.5
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-06-17,15.8,8.2,0.0,15.6
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-06-18,19.2,13.1,1.5,16.0
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-06-19,17.7,9.2,3.5,17.0
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-06-20,15.1,5.1,0.0,24.9
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-06-21,20.2,14.4,16.3,21.3
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-06-22,17.6,13.5,1.8,19.2
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-06-23,14.3,7.4,0.9,26.7
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-06-24,11.8,3.9,0.0,18.4
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-06-25,10.6,2.9,1.1,12.0
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-06-26,12.9,4.6,0.5,26.0
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-06-27,16.2,7.6,0.0,22.7
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-06-28,11.6,5.9,0.0,27.2
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-06-29,8.7,2.2,0.0,23.3
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-06-30,13.1,-0.4,0.0,23.3
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-07-01,15.9,4.8,0.0,23.4
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-07-02,17.3,5.2,0.0,16.8
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-07-03,11.1,3.6,0.0,18.0
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-07-04,12.2,-0.7,0.0,18.1
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-07-05,10.1,-0.4,0.0,21.9
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-07-06,9.3,-3.0,0.0,9.4
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-07-07,9.5,1.0,0.0,15.5
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-07-08,8.4,-1.7,0.0,11.2
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-07-09,8.1,-2.9,0.0,12.1
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-07-10,8.3,-2.3,0.0,10.8
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-07-11,11.0,-3.5,0.0,8.7
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-07-12,12.7,-2.5,0.0,11.7
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-07-13,12.3,-3.0,0.0,12.1
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-07-14,11.7,-0.6,0.0,14.0
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-07-15,14.6,3.1,0.0,13.8
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-07-16,15.2,4.8,0.0,14.8
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-07-17,17.6,7.3,0.0,11.6
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-07-18,18.7,7.5,0.0,14.4
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-07-19,14.0,8.1,0.0,23.4
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-07-20,11.2,6.4,2.0,26.0
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-07-21,14.4,9.9,0.0,14.2
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-07-22,17.3,7.8,0.0,17.1
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-07-23,18.0,8.8,0.0,11.5
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-07-24,19.5,13.4,12.7,20.0
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-07-25,19.0,8.2,0.0,16.4
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-07-26,17.5,7.6,0.0,15.5
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-07-27,18.3,4.4,0.0,16.3
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-07-28,13.9,4.2,0.0,14.8
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-07-29,10.7,-0.1,0.0,14.2
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-07-30,12.5,4.3,0.0,22.8
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-07-31,18.0,8.2,0.0,17.7
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-08-01,24.2,16.4,0.5,27.4
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-08-02,28.5,22.3,0.0,36.2
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-08-03,22.1,11.0,22.1,30.3
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-08-04,17.0,7.2,0.0,16.3
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-08-05,15.7,10.0,0.5,20.4
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-08-06,19.4,13.3,6.2,21.5
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-08-07,13.3,7.3,0.0,29.1
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-08-08,9.3,5.9,4.2,32.4
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-08-09,10.7,2.3,0.0,27.5
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-08-10,15.2,1.9,0.0,22.2
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-08-11,14.4,6.9,0.0,36.1
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-08-12,12.1,2.6,0.0,19.4
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-08-13,17.1,5.0,0.0,19.5
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-08-14,18.2,5.1,0.0,14.5
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-08-15,20.0,6.8,0.0,16.1
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-08-16,13.6,5.9,0.0,19.5
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-08-17,15.1,9.1,0.1,25.3
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-08-18,14.9,10.1,0.1,16.2
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-08-19,13.7,8.1,0.0,29.0
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-08-20,11.3,6.4,16.9,33.9
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-08-21,14.1,10.8,12.5,32.1
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-08-22,11.3,8.2,0.6,25.3
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-08-23,12.6,2.5,0.2,19.3
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-08-24,13.3,2.0,0.1,14.8
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-08-25,11.4,2.6,0.0,17.1
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-08-26,13.3,2.0,0.0,12.6
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-08-27,17.5,3.2,0.0,12.0
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-08-28,17.7,6.2,0.0,17.3
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-08-29,18.4,8.5,0.0,20.6
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-08-30,12.7,9.7,25.3,34.5
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-08-31,12.0,9.9,46.0,34.7
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-09-01,15.1,9.1,0.3,31.3
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-09-02,18.1,8.1,0.0,24.3
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-09-03,18.0,10.2,0.0,24.4
buenos aires,general san martin,-34.5527540154453,-58.5643041474744,2024-09-04,19.1,5.3,0.0,18.7
